url_length,num_dots,has_https,has_ip,keyword_count,num_hyphens,num_slashes,has_at_symbol,path_length,subdomain_depth,label
59,3,1,0,0,2,1,0,15,1,0
76,4,1,0,1,2,3,0,29,2,1
29,1,0,0,0,2,1,0,12,1,0
90,5,1,0,2,2,2,0,47,1,1
43,2,1,0,0,1,2,0,16,0,0
43,1,1,0,0,0,2,0,20,1,0
88,3,0,0,3,3,3,0,64,3,1
62,1,1,0,0,1,4,0,28,0,0
66,4,1,0,2,3,6,0,62,4,1
32,2,1,0,0,0,2,0,18,0,0
130,5,0,0,1,4,4,0,42,1,1
85,5,0,0,1,1,5,0,44,3,1
104,6,1,0,3,1,9,0,43,4,1
147,3,0,1,2,2,5,0,5,1,1
61,3,1,0,0,1,2,0,1,1,0
23,1,1,0,0,1,2,0,16,0,0
62,3,0,0,1,4,4,0,46,2,1
49,2,1,0,0,0,2,0,3,0,0
35,3,1,0,0,1,3,0,23,0,0
32,2,1,0,0,1,1,0,18,0,0
79,4,1,0,1,2,8,0,27,1,1
70,4,1,0,1,3,3,0,16,4,1
44,1,1,0,0,2,3,0,9,0,0
36,3,1,0,0,2,1,0,10,1,0
50,2,1,1,0,1,2,0,20,0,0
109,4,0,0,0,4,9,0,43,2,1
91,3,0,0,3,4,6,0,71,2,1
44,1,1,0,0,0,2,0,11,1,0
19,1,1,0,0,1,1,0,19,1,0
33,2,1,0,0,1,3,0,27,1,0
36,1,0,0,0,0,4,0,18,0,0
105,4,0,0,1,2,6,0,51,2,1
85,6,0,0,2,1,5,0,76,3,1
126,3,1,0,0,1,3,0,48,1,1
32,2,1,0,0,0,4,0,5,0,0
18,3,1,0,0,1,1,0,14,0,0
91,3,0,0,0,3,6,1,58,3,1
52,2,1,0,0,0,2,0,19,1,0
99,4,0,0,3,4,2,0,54,3,1
43,1,1,0,0,0,6,0,5,1,0
28,3,1,0,0,0,3,0,15,0,0
27,1,1,0,0,0,1,0,24,1,0
31,1,1,0,0,0,2,0,0,0,0
86,5,1,1,2,4,2,0,24,2,1
131,4,1,1,3,2,3,0,46,2,1
39,1,1,0,0,0,1,0,25,1,0
78,5,0,0,2,2,2,0,75,2,1
33,2,1,0,0,1,1,0,12,0,0
52,3,0,0,3,4,6,1,65,2,1
42,1,1,0,0,1,3,0,11,0,0
30,1,1,0,0,0,3,0,13,0,0
89,3,1,0,1,2,4,0,50,2,1
68,2,1,0,0,0,2,0,2,1,0
63,1,1,0,1,0,1,0,25,0,0
43,1,1,0,1,0,2,0,4,0,0
42,3,1,0,0,0,1,0,12,1,0
129,4,1,1,0,3,10,0,33,3,1
62,4,0,0,2,1,5,0,36,3,1
89,4,0,0,0,1,3,0,5,2,1
37,1,1,0,0,1,1,0,5,0,0
94,4,0,0,2,3,8,0,31,2,1
118,4,0,0,1,2,6,0,34,3,1
89,3,0,0,0,2,8,0,46,4,1
70,4,0,0,0,2,5,0,16,3,1
22,1,1,0,0,0,4,0,4,0,0
51,2,0,0,1,1,4,0,16,0,0
112,5,1,0,2,2,1,0,12,3,1
38,2,1,0,0,1,3,0,7,1,0
143,4,0,0,1,2,7,0,37,2,1
22,1,1,0,0,0,2,0,15,1,0
46,2,1,0,0,1,1,0,20,0,0
49,1,1,0,0,0,0,0,16,0,0
36,1,1,0,0,1,6,0,19,0,0
30,5,1,0,1,3,1,1,28,1,1
129,4,1,0,0,2,4,0,51,3,1
105,5,1,0,2,2,8,0,42,2,1
134,4,1,1,3,4,5,0,34,2,1
55,3,1,0,0,0,1,0,1,0,0
40,2,1,0,0,0,4,0,5,1,0
36,2,1,0,0,0,4,0,8,0,0
100,3,1,0,2,3,1,0,57,4,1
30,3,1,0,2,4,7,0,5,3,1
86,3,0,0,3,4,5,0,46,1,1
101,6,0,0,1,0,4,0,42,3,1
33,2,1,0,0,0,3,0,13,1,0
21,1,1,0,0,0,1,0,0,1,0
85,4,1,0,2,4,4,0,47,2,1
46,1,1,0,0,0,4,0,15,1,0
44,1,1,0,1,0,5,0,17,0,0
30,4,1,0,2,0,4,0,70,4,1
41,3,1,0,1,1,0,0,11,1,0
42,3,1,0,0,2,1,0,14,0,0
42,6,0,0,0,3,5,1,60,2,1
76,5,0,1,1,4,5,0,19,3,1
46,4,0,0,2,2,5,0,55,2,1
44,1,1,0,0,0,3,0,5,0,0
21,1,1,0,0,2,2,0,9,1,0
23,1,1,0,1,1,1,0,8,1,0
29,1,1,0,0,0,4,0,25,1,0
74,6,1,0,0,2,5,0,79,3,1
46,2,1,0,0,0,1,0,14,1,0
42,1,1,0,0,0,5,0,17,1,0
88,3,0,0,1,1,6,0,35,1,1
45,5,1,0,1,3,5,0,53,1,1
36,2,1,0,0,2,1,0,0,1,0
53,2,1,0,0,0,1,0,10,0,0
44,2,1,0,0,0,1,0,11,1,0
72,6,1,0,2,3,6,0,83,3,1
34,1,1,0,1,1,2,0,16,1,0
104,5,0,1,2,4,5,0,74,3,1
184,6,0,0,3,2,3,0,17,1,1
53,1,1,0,0,0,3,0,12,0,0
25,2,1,0,0,1,3,0,20,0,0
37,1,0,0,0,0,2,0,12,0,0
145,5,1,0,1,2,4,0,26,4,1
29,2,1,0,0,0,2,0,5,0,0
72,3,0,0,1,3,6,1,44,3,1
79,4,1,0,2,1,7,0,32,1,1
34,2,1,0,1,2,0,0,19,0,0
43,1,1,0,1,2,1,0,15,1,0
33,4,1,1,3,2,4,0,47,3,1
109,4,1,0,2,2,5,0,28,3,1
33,3,1,0,1,0,3,0,18,0,0
47,4,0,0,1,1,6,0,37,3,1
72,4,1,1,0,2,7,0,55,2,1
140,5,0,0,2,3,4,0,56,3,1
53,4,0,1,0,2,7,0,23,4,1
101,4,1,0,0,1,6,0,49,2,1
134,5,1,0,1,0,5,0,53,1,1
47,4,0,0,0,2,5,0,32,2,1
22,2,1,0,0,1,1,0,0,1,0
30,4,1,1,1,3,2,0,17,3,1
103,4,0,0,3,3,8,0,61,1,1
115,5,0,0,1,3,5,0,76,1,1
106,3,0,0,1,4,4,0,53,2,1
46,5,0,0,3,4,6,0,28,2,1
82,5,1,0,1,3,3,0,41,3,1
65,5,1,1,3,2,6,0,43,3,1
42,2,1,0,0,0,2,0,15,1,0
119,5,1,1,1,0,2,1,16,3,1
108,4,1,0,3,1,6,0,47,2,1
122,5,0,1,3,2,7,0,95,1,1
22,2,1,0,0,1,4,0,14,0,0
79,4,1,0,1,4,2,1,63,3,1
44,4,1,1,1,2,4,1,30,2,1
36,3,0,0,0,2,2,0,7,0,0
105,5,0,0,1,3,4,0,45,2,1
72,5,1,0,3,3,5,0,29,2,1
89,6,0,0,1,4,6,0,62,1,1
52,1,1,0,0,1,2,0,12,1,0
33,1,1,0,0,1,4,0,10,0,0
77,3,1,0,1,1,2,0,49,4,1
95,4,0,0,1,1,1,0,29,2,1
108,6,1,0,3,3,5,0,63,4,1
33,2,1,0,0,0,2,0,19,1,0
40,3,1,0,0,0,3,0,28,0,0
127,3,1,0,2,4,9,0,49,2,1
84,6,0,0,2,4,1,0,71,3,1
68,4,1,0,1,2,2,0,15,3,1
80,4,0,0,2,4,10,0,42,2,1
53,4,0,0,1,3,9,0,16,2,1
92,5,1,0,3,3,7,0,5,3,1
41,3,1,0,0,0,4,0,9,0,0
56,1,0,0,0,1,3,0,27,0,0
135,3,0,1,3,1,6,1,75,2,1
96,4,0,1,1,3,9,0,48,2,1
30,5,1,0,2,2,1,0,71,3,1
54,1,1,0,0,2,1,0,23,0,0
53,1,1,0,0,1,1,0,3,1,0
49,3,1,0,1,1,0,0,8,0,0
43,1,1,0,0,2,3,0,18,0,0
82,3,1,0,3,2,3,0,54,4,1
57,1,1,0,0,1,0,0,20,1,0
89,4,0,1,1,2,2,0,34,2,1
45,2,1,0,1,0,3,0,21,1,0
82,3,0,1,2,3,6,1,51,2,1
126,4,0,0,0,2,4,0,57,2,1
32,2,1,0,0,1,2,0,17,0,0
51,2,1,0,1,0,3,0,18,0,0
34,4,0,1,2,3,4,0,64,3,1
38,2,0,0,0,0,2,0,16,1,0
108,3,0,0,1,3,4,1,62,4,1
77,3,0,1,2,2,4,0,46,3,1
87,3,0,0,3,2,7,0,40,3,1
36,3,1,0,1,0,4,0,19,0,0
91,3,0,0,3,2,5,0,32,1,1
37,3,1,0,0,0,1,0,23,0,0
51,2,1,0,0,0,5,0,10,1,0
55,2,1,0,0,0,2,0,18,1,0
52,2,1,0,0,0,3,0,10,1,0
102,3,1,0,2,3,4,0,42,2,1
37,1,1,0,0,0,6,0,31,1,0
47,2,1,0,0,0,4,0,26,0,0
122,6,0,1,3,4,4,0,65,2,1
30,1,1,0,0,1,0,0,20,0,0
86,5,0,0,0,2,2,0,35,4,1
41,1,1,0,0,0,3,0,15,0,0
53,3,1,0,2,1,8,0,81,2,1
25,1,1,0,0,2,1,0,4,1,0
39,2,1,0,0,1,2,0,14,0,0
127,3,0,1,1,3,8,0,24,3,1
39,1,1,0,0,0,2,0,1,0,0
40,2,1,0,1,0,1,0,17,1,0
46,5,1,0,1,2,3,0,59,2,1
89,3,0,0,0,2,4,0,36,3,1
78,5,1,1,3,4,6,0,26,2,1
32,1,1,0,0,1,1,0,26,0,0
24,2,1,0,0,0,5,0,0,0,0
97,5,1,0,1,3,7,0,31,4,1
61,2,1,0,0,1,0,0,13,0,0
50,4,1,1,0,4,8,0,6,3,1
102,3,1,0,3,2,2,0,71,1,1
43,2,1,0,0,0,2,0,12,0,0
129,5,1,1,2,2,5,1,17,4,1
45,2,1,0,0,0,1,0,22,1,0
31,1,1,0,0,1,2,0,16,1,0
39,2,1,0,0,1,0,0,19,0,0
49,4,0,1,1,2,9,1,33,2,1
37,1,1,0,0,0,1,0,10,0,0
101,4,0,0,2,1,7,0,56,4,1
73,3,1,1,1,2,5,0,92,2,1
43,2,1,0,0,0,3,0,12,1,0
33,3,1,0,0,1,1,0,30,0,0
30,4,0,0,2,4,4,0,24,2,1
112,3,0,0,1,2,3,0,31,1,1
122,5,1,0,1,3,4,0,18,2,1
90,4,0,0,1,2,6,1,78,4,1
50,5,0,0,0,1,4,0,26,3,1
47,1,1,0,0,1,4,0,4,1,0
53,5,1,0,2,1,4,0,100,2,1
102,5,1,0,1,2,4,0,58,2,1
46,2,1,0,0,0,1,0,4,0,0
81,4,1,1,3,3,2,0,5,3,1
68,5,0,1,3,3,2,0,34,1,1
109,4,0,1,0,3,5,0,43,4,1
143,4,0,0,0,1,3,0,69,1,1
26,1,1,0,0,0,1,0,37,1,0
52,5,0,0,2,4,8,0,5,2,1
86,4,0,0,1,0,8,0,5,3,1
101,5,0,0,2,4,3,0,36,1,1
91,4,1,0,0,4,10,0,64,3,1
45,2,1,0,0,0,6,0,15,1,0
34,3,1,0,0,1,1,0,16,1,0
45,5,0,0,2,4,6,0,59,2,1
64,3,0,1,0,1,10,0,60,3,1
128,4,0,0,3,3,4,0,46,3,1
89,3,1,0,2,2,1,0,75,2,1
105,4,1,1,1,1,1,0,42,2,1
44,3,1,0,0,0,1,0,19,0,0
42,2,0,0,1,1,0,0,15,0,0
36,1,0,0,0,2,1,0,19,0,0
134,3,0,0,1,0,3,1,37,2,1
39,1,1,0,0,0,4,0,11,1,0
88,4,0,0,1,0,11,1,53,3,1
105,5,0,0,2,3,6,0,80,3,1
34,2,1,0,0,1,1,0,20,0,0
106,5,0,0,1,3,3,0,21,1,1
59,3,1,0,0,1,1,0,25,0,0
119,6,1,1,2,1,8,0,47,1,1
81,4,0,1,1,0,2,0,63,2,1
31,1,1,0,0,1,1,0,24,0,0
66,5,0,0,2,2,6,0,55,3,1
34,2,1,0,0,0,2,0,9,0,0
53,2,1,0,0,0,2,0,8,0,0
114,4,1,0,3,2,6,0,17,2,1
60,2,1,0,1,0,1,0,18,1,0
30,3,1,0,1,2,9,0,54,1,1
32,1,1,0,0,0,1,0,25,0,0
73,3,1,1,1,2,3,0,22,2,1
115,4,1,1,1,3,4,0,56,1,1
132,3,0,0,0,3,10,0,28,2,1
125,6,0,0,0,2,4,1,64,1,1
36,2,1,0,0,0,2,0,20,1,0
101,4,0,0,2,3,7,0,28,2,1
33,1,1,0,0,0,1,0,23,0,0
43,1,1,0,0,0,2,0,19,1,0
24,2,1,0,0,0,0,0,4,1,0
104,3,0,0,2,1,6,0,55,2,1
46,2,1,0,0,0,1,0,23,0,0
71,1,1,0,0,1,1,0,6,0,0
68,4,0,1,1,3,5,0,71,3,1
45,1,1,0,1,0,1,0,9,1,0
69,2,1,0,0,0,2,0,20,0,0
78,5,0,0,3,4,3,1,83,1,1
70,1,1,0,0,1,5,0,14,1,0
30,1,1,0,0,1,1,0,13,0,0
38,3,1,0,0,2,2,0,7,0,0
44,2,1,0,0,2,1,0,9,0,0
61,4,0,0,2,3,2,0,42,3,1
30,1,1,0,0,1,1,0,20,1,0
40,1,1,0,1,0,4,0,21,0,0
89,5,1,1,1,2,4,0,42,1,1
49,2,1,0,0,1,0,0,1,1,0
94,5,1,0,1,2,7,0,50,2,1
83,4,0,0,3,2,1,0,70,2,1
43,2,1,0,0,1,4,0,9,0,0
54,3,1,0,2,3,1,0,37,1,1
36,1,1,0,0,0,1,0,0,1,0
51,2,1,0,0,1,4,0,6,0,0
42,2,0,0,0,1,2,0,0,1,0
119,5,0,0,0,2,5,0,50,3,1
52,5,1,1,1,0,7,0,69,1,1
49,2,1,0,0,1,0,0,11,0,0
44,1,1,0,0,0,3,0,7,0,0
49,1,1,0,0,1,1,0,14,1,0
123,6,1,1,2,2,4,0,54,4,1
44,1,1,0,0,0,1,0,12,0,0
70,3,1,0,0,0,2,0,18,0,0
50,4,0,1,1,4,6,0,44,2,1
23,1,1,0,1,0,1,0,10,0,0
52,1,1,1,0,0,5,0,10,1,0
76,3,1,0,1,2,2,1,61,3,1
141,4,1,0,2,4,2,0,41,1,1
52,1,1,0,0,2,1,0,8,0,0
112,5,1,0,1,3,6,0,49,2,1
39,3,1,0,0,0,1,0,18,1,0
30,4,0,0,3,1,6,0,42,4,1
20,3,0,0,0,1,3,0,3,1,0
64,4,0,0,2,2,1,1,58,2,1
126,3,0,0,2,3,5,0,69,3,1
123,3,0,1,3,2,5,0,35,2,1
49,1,1,0,0,1,3,0,13,0,0
47,1,1,0,0,1,2,0,30,1,0
40,1,1,0,0,1,1,0,20,0,0
58,6,1,1,1,3,2,0,36,4,1
102,4,0,0,0,4,5,0,56,3,1
33,2,1,0,0,0,4,0,0,0,0
105,5,0,0,3,3,7,0,75,2,1
115,5,1,0,1,0,2,0,50,2,1
58,1,1,0,0,0,2,0,0,1,0
44,1,1,0,1,0,2,0,31,0,0
118,3,1,0,3,0,10,0,49,3,1
61,4,0,0,1,3,6,0,31,1,1
51,3,1,0,0,0,1,0,20,1,0
33,1,1,0,0,0,1,0,8,1,0
22,2,1,0,0,1,2,0,17,0,0
34,2,1,0,0,0,4,0,1,0,0
47,3,1,0,0,0,3,0,0,0,0
57,2,1,0,0,0,2,0,15,1,0
93,3,0,1,3,2,6,0,25,3,1
43,2,1,0,0,0,0,0,3,1,0
40,1,1,0,0,0,1,0,10,1,0
53,3,0,0,1,2,5,0,43,1,1
69,4,0,0,1,4,4,0,13,1,1
69,3,1,1,1,2,5,1,67,2,1
43,3,1,0,0,0,1,0,21,0,0
21,2,1,0,0,0,1,0,16,0,0
90,3,0,1,3,4,3,0,60,3,1
45,2,1,0,0,0,2,0,26,1,0
74,4,0,1,2,4,4,0,46,4,1
131,4,0,0,1,0,5,0,54,1,1
36,1,1,0,0,0,7,0,19,1,0
63,3,1,0,3,2,4,0,22,3,1
118,3,0,1,1,1,8,0,69,3,1
33,2,1,0,0,0,1,0,22,1,0
32,2,1,0,1,0,2,0,7,0,0
51,2,1,0,1,0,3,0,11,0,0
40,1,1,0,0,1,4,0,22,1,0
35,1,1,0,0,2,4,0,27,0,0
50,6,0,1,3,4,3,0,21,3,1
27,1,1,0,0,1,0,0,27,1,0
91,5,1,0,1,3,7,0,52,4,1
106,4,0,0,1,2,3,1,58,2,1
32,2,1,0,0,0,2,0,12,1,0
47,1,1,0,0,0,2,0,7,0,0
141,4,0,0,2,4,10,0,24,2,1
26,3,1,0,1,0,5,0,19,1,0
103,5,0,0,2,0,4,0,46,1,1
109,5,1,0,2,2,5,0,8,3,1
129,4,1,1,0,2,7,0,48,2,1
43,2,0,0,1,0,6,0,24,1,0
116,3,0,0,2,2,3,0,48,3,1
54,6,0,0,3,4,6,0,5,3,1
35,1,0,0,0,0,0,0,16,1,0
45,2,1,0,1,1,3,0,13,1,0
93,5,0,0,1,3,3,0,58,1,1
57,4,1,1,0,0,6,0,67,3,1
33,3,1,0,0,1,3,0,0,1,0
39,2,1,0,0,1,2,0,11,0,0
47,3,0,0,2,2,5,0,44,2,1
85,4,0,0,0,2,5,0,14,3,1
50,2,1,0,0,0,2,0,17,1,0
48,2,1,0,0,1,1,0,22,1,0
39,1,1,0,0,2,5,0,16,0,0
85,4,1,0,2,4,3,0,28,2,1
35,2,1,0,0,0,2,0,9,0,0
23,1,1,0,0,1,1,0,13,0,0
56,1,1,0,1,0,0,0,13,0,0
49,2,1,0,0,0,1,0,28,0,0
40,2,1,0,0,0,3,0,9,0,0
58,1,1,0,0,0,1,0,15,0,0
79,4,1,0,1,2,4,0,58,4,1
39,3,0,0,0,2,1,0,6,0,0
53,3,1,0,1,1,3,0,10,0,0
76,5,1,0,1,3,6,0,37,4,1
145,4,0,0,3,1,1,1,50,2,1
103,3,0,0,1,3,2,0,58,3,1
48,2,1,0,0,1,0,0,12,1,0
54,6,0,0,3,3,6,0,51,3,1
49,1,1,0,0,1,1,0,21,1,0
37,3,1,0,0,2,3,0,11,1,0
64,3,0,0,3,3,3,0,25,3,1
87,3,0,1,0,1,4,0,29,4,1
107,4,1,1,1,3,1,0,49,3,1
28,1,0,0,0,0,3,0,10,0,0
99,5,0,0,3,4,12,0,34,2,1
89,6,1,0,2,2,2,0,33,1,1
78,6,0,1,2,2,6,0,30,2,1
49,3,1,0,0,0,3,0,10,0,0
35,2,1,0,0,1,0,0,19,0,0
88,4,0,0,2,3,6,0,40,2,1
40,2,1,0,0,0,2,0,35,0,0
67,5,0,0,2,1,5,0,27,4,1
103,5,1,0,3,0,3,0,27,3,1
124,3,1,0,3,4,7,0,80,3,1
48,2,1,0,0,0,2,0,21,1,0
152,3,1,1,1,2,5,0,5,2,1
87,5,0,0,1,2,3,0,21,1,1
90,4,0,0,0,3,6,1,37,2,1
43,6,0,1,0,2,5,0,73,1,1
27,1,1,0,0,1,2,0,14,0,0
46,1,1,0,0,2,0,0,16,1,0
111,5,0,1,3,2,2,0,29,2,1
48,2,1,0,0,0,2,0,13,0,0
42,2,1,0,0,1,1,0,18,1,0
28,1,1,0,0,0,6,0,5,1,0
43,1,1,0,1,0,1,0,16,0,0
39,1,1,0,0,0,2,0,22,1,0
122,3,0,0,2,1,7,0,31,2,1
107,3,1,1,2,3,1,0,21,2,1
27,1,0,0,0,0,1,0,21,1,0
108,5,1,1,0,3,3,0,54,1,1
82,3,0,0,1,3,5,0,76,3,1
40,4,1,1,1,1,7,0,72,3,1
119,4,0,0,1,3,5,0,51,2,1
58,2,1,0,0,0,3,0,3,0,0
28,3,1,0,0,1,3,0,14,1,0
15,2,0,0,0,0,1,0,27,0,0
94,5,1,1,2,1,4,0,17,3,1
60,2,1,0,0,0,4,0,14,0,0
125,4,0,0,2,3,5,0,5,3,1
27,2,1,0,1,0,2,0,9,0,0
38,5,1,0,1,3,2,0,17,3,1
96,4,0,0,2,2,8,1,17,2,1
136,4,0,0,1,1,4,0,61,2,1
39,2,1,0,0,0,1,0,7,0,0
24,2,1,0,0,0,0,0,15,0,0
62,6,1,0,2,2,4,1,50,1,1
51,2,1,0,0,1,0,0,19,1,0
97,6,0,0,2,1,4,0,52,3,1
95,5,1,0,1,3,7,0,47,3,1
26,1,1,0,0,1,1,0,14,0,0
58,4,0,0,1,1,2,0,52,2,1
45,1,1,0,1,1,2,0,17,1,0
54,3,1,0,3,3,7,0,47,2,1
28,2,1,0,0,0,3,0,19,0,0
37,1,0,0,0,0,4,0,10,1,0
55,6,0,1,3,2,4,1,30,3,1
43,2,1,0,0,1,2,0,22,1,0
92,3,0,0,1,1,4,0,43,2,1
84,5,1,1,2,1,3,0,79,1,1
63,5,0,0,2,2,6,0,9,1,1
37,1,1,0,0,1,1,0,8,1,0
86,4,1,1,3,1,6,0,41,1,1
20,1,1,0,0,0,0,0,32,0,0
52,1,1,0,0,1,2,0,0,1,0
110,3,0,0,2,4,7,0,58,1,1
60,2,1,0,1,2,2,0,17,1,0
44,1,1,0,0,0,4,0,13,1,0
36,1,1,0,0,1,2,0,6,1,0
47,3,1,0,0,1,0,0,19,1,0
36,1,1,0,0,0,2,0,15,0,0
26,1,1,0,0,0,1,0,16,1,0
44,1,1,0,0,0,1,0,16,0,0
59,1,1,0,1,0,6,0,25,0,0
79,3,0,0,2,0,1,0,34,1,1
88,3,1,0,1,4,4,0,46,2,1
15,1,1,0,0,1,1,0,13,1,0
69,3,1,0,2,1,3,1,23,3,1
51,3,1,0,0,1,0,0,26,0,0
105,6,1,0,2,1,4,0,17,2,1
53,2,1,0,0,1,7,0,7,1,0
77,6,0,0,2,2,9,0,50,4,1
129,3,1,0,3,4,9,0,32,3,1
58,3,1,0,0,0,4,0,1,1,0
95,4,1,0,0,3,4,0,55,3,1
101,5,1,0,1,3,5,0,51,4,1
40,2,0,0,0,0,3,0,29,1,0
24,1,1,0,1,2,3,0,28,1,0
35,1,1,0,1,0,2,0,13,0,0
39,2,1,0,1,1,0,0,20,1,0
112,5,0,1,1,2,2,1,43,2,1
25,1,1,0,0,0,4,0,5,0,0
51,1,1,0,0,0,5,0,24,0,0
110,3,1,1,1,2,4,0,50,2,1
24,3,1,0,0,0,1,0,19,0,0
127,4,0,0,1,4,3,0,30,1,1
36,5,0,0,0,4,2,0,28,1,1
49,5,0,1,1,1,5,1,38,3,1
40,2,1,0,0,0,1,0,27,1,0
93,4,0,0,3,1,6,0,60,4,1
63,1,1,0,1,0,0,0,5,0,0
43,4,1,1,1,1,12,0,5,2,1
90,4,1,1,2,3,4,0,51,2,1
51,2,1,0,0,0,2,0,20,0,0
40,3,1,0,0,2,2,0,14,0,0
24,1,0,0,0,0,2,0,11,1,0
59,2,1,0,0,0,2,0,5,0,0
102,3,0,0,1,4,1,0,36,2,1
44,5,0,0,2,2,5,0,37,3,1
34,1,1,0,0,1,2,0,13,0,0
61,3,1,0,1,0,5,0,68,2,1
22,2,1,0,0,0,3,0,15,0,0
108,5,1,1,2,1,3,0,56,3,1
50,2,1,0,0,0,0,0,26,0,0
49,2,1,0,0,0,1,0,1,0,0
31,3,0,0,1,0,2,0,22,0,0
40,1,1,0,0,0,1,0,30,1,0
25,2,1,0,0,0,4,0,30,0,0
46,2,1,0,0,0,3,0,16,0,0
70,5,0,0,1,1,5,1,8,4,1
46,3,1,0,1,0,2,0,15,0,0
88,5,0,0,3,1,5,0,45,2,1
61,3,0,1,2,3,6,0,39,1,1
47,6,1,0,1,3,4,1,50,3,1
110,3,0,0,0,1,4,0,43,2,1
97,5,1,1,2,2,1,0,46,2,1
88,4,0,0,1,2,2,0,40,1,1
48,2,1,0,0,1,1,0,15,0,0
42,2,1,0,0,0,1,0,24,1,0
33,1,1,0,0,0,1,0,26,0,0
74,5,1,0,1,3,3,0,81,1,1
153,3,0,0,3,0,5,0,81,2,1
90,4,0,1,2,3,5,0,69,3,1
52,4,1,0,3,0,7,0,51,2,1
58,1,1,0,0,0,3,0,1,0,0
56,1,1,0,1,0,1,0,21,0,0
37,1,0,0,0,1,2,0,6,0,0
108,4,0,0,2,2,3,0,41,2,1
32,1,1,0,0,1,4,0,7,1,0
48,1,1,0,0,0,0,0,15,0,0
43,2,1,0,0,1,1,0,7,0,0
40,2,1,0,0,0,2,0,28,0,0
15,2,1,0,1,0,6,0,16,1,0
35,2,1,0,1,0,3,0,8,0,0
109,4,0,1,1,2,7,0,87,2,1
76,4,1,0,1,1,4,0,11,2,1
71,4,1,1,0,0,9,0,20,2,1
84,3,1,1,2,1,5,0,54,2,1
48,2,1,0,0,2,1,0,12,1,0
63,1,1,0,0,1,1,0,10,0,0
53,3,1,0,0,0,1,0,17,1,0
43,1,1,0,0,2,1,0,29,0,0
43,3,1,0,0,0,3,0,7,0,0
50,6,0,0,2,3,4,0,53,3,1
59,1,1,0,0,2,3,0,6,1,0
31,1,1,0,0,0,4,0,4,0,0
51,1,1,0,1,0,3,0,33,0,0
44,1,1,0,0,0,2,0,9,0,0
34,1,1,0,0,0,2,0,27,0,0
65,1,1,0,0,0,2,0,9,1,0
53,4,1,1,2,1,5,0,61,3,1
28,3,1,0,0,2,5,0,28,0,0
95,4,0,0,1,3,7,0,51,3,1
38,2,1,0,0,1,1,0,24,1,0
92,3,1,0,0,3,2,0,55,2,1
28,1,1,0,0,1,1,0,12,0,0
39,2,1,0,0,0,1,0,11,1,0
85,4,0,0,0,3,6,0,53,2,1
45,1,1,0,0,0,1,0,20,1,0
75,4,0,0,1,2,4,0,24,1,1
78,4,1,0,1,3,1,0,51,2,1
98,3,0,1,2,2,6,0,58,2,1
105,5,1,0,2,3,5,0,27,1,1
47,1,1,0,0,0,2,0,21,0,0
105,5,1,1,1,1,2,0,33,2,1
105,4,1,0,2,3,5,0,40,2,1
122,3,0,0,2,4,1,0,62,3,1
90,3,0,0,2,3,6,0,45,2,1
46,3,0,0,3,2,5,0,32,3,1
48,1,1,0,0,1,2,0,4,1,0
60,4,0,1,3,2,2,0,52,1,1
105,6,1,0,1,4,4,0,45,3,1
105,4,1,0,2,4,3,0,43,2,1
39,2,0,0,0,1,3,0,13,0,0
30,5,1,1,1,3,3,0,12,4,1
32,2,1,0,0,0,0,0,8,0,0
27,1,1,0,0,1,2,0,6,1,0
43,1,1,0,0,1,0,0,0,0,0
31,1,1,0,0,0,1,0,13,0,0
98,5,0,1,2,1,6,0,55,1,1
45,2,1,0,0,0,2,0,13,0,0
44,2,1,0,0,0,0,0,20,0,0
46,1,0,0,1,0,0,0,11,0,0
32,2,1,0,0,2,1,0,19,0,0
72,4,1,0,0,2,9,1,61,2,1
30,4,0,0,3,0,8,0,97,2,1
42,2,1,0,0,0,2,0,20,0,0
44,2,1,0,0,1,7,0,11,1,0
142,5,0,1,0,3,5,0,60,3,1
99,4,0,0,1,3,3,0,50,4,1
92,3,0,0,2,2,6,1,30,4,1
67,4,1,0,2,3,1,1,37,4,1
37,3,1,0,0,0,3,0,2,1,0
25,3,1,0,0,0,0,0,23,1,0
53,1,0,0,0,0,1,0,13,1,0
84,5,0,1,2,2,3,0,35,3,1
152,5,0,0,0,2,4,1,33,3,1
30,2,1,0,0,0,2,0,6,0,0
96,5,1,0,1,4,4,0,18,1,1
53,2,1,0,0,2,2,0,18,1,0
87,5,1,1,1,3,6,0,50,2,1
64,3,1,1,1,1,4,0,16,1,1
34,2,1,0,0,2,1,0,14,0,0
126,4,1,0,1,0,5,0,54,3,1
39,3,0,0,0,0,2,0,27,0,0
54,6,0,1,2,0,2,0,44,4,1
42,1,1,0,1,0,5,0,22,1,0
55,6,0,1,2,0,1,0,61,3,1
82,3,1,0,3,2,1,0,32,4,1
86,5,1,0,1,2,5,0,53,3,1
84,5,0,1,3,2,4,0,55,2,1
111,4,0,0,2,2,5,0,63,3,1
43,3,1,0,0,1,2,0,32,0,0
111,4,0,0,2,2,6,0,56,3,1
102,4,0,0,3,3,3,0,5,2,1
58,2,1,0,0,0,2,0,10,1,0
104,3,0,0,2,1,5,0,41,2,1
33,2,1,0,0,0,2,0,17,0,0
85,4,0,0,1,0,4,0,5,2,1
47,1,1,0,0,2,2,0,12,0,0
30,3,1,0,0,0,3,0,15,0,0
82,3,0,0,1,0,7,0,48,4,1
